Origin,CRSElapsedTime,AirTime,Distance,Year,IsWeekend,Season,CRSArr_TimeOfDay,CRSDep_TimeOfDay,dest_temperature_2m_mean,dest_wind_speed_10m_max,dest_wind_gusts_10m_max,dest_precipitation_sum,dest_rain_sum,dest_snowfall_sum,dest_precipitation_hours,dest_weather_code,dest_temperature_2m_range,origin_temperature_2m_mean,origin_wind_speed_10m_max,origin_wind_gusts_10m_max,origin_precipitation_sum,origin_rain_sum,origin_snowfall_sum,origin_precipitation_hours,origin_weather_code,origin_temperature_2m_range,airline_name,SinMonth,CosMonth,SinDay,CosDay
BGR,104.0,79.0,473.0,2020,0,Summer,Evening,Afternoon,11.9,9.4,36.7,0.7,0.7,0.0,3.0,51,12.9,21.2,10.3,26.6,0.4,0.4,0.0,2.0,51,11.3,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SEA,312.0,260.0,2378.0,2024,0,Spring,Evening,Morning,-4.0,11.2,53.3,1.2,0.0,0.84,3.0,73,12.6,8.8,14.3,27.7,3.8,3.8,0.0,10.0,53,6.0,Alaska Airlines Inc.,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
CLT,105.0,68.0,449.0,2020,0,Fall,Afternoon,Afternoon,-16.2,7.9,38.9,0.0,0.0,0.0,0.0,3,10.700000000000001,17.2,25.0,45.4,7.6,7.6,0.0,5.0,63,10.8,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
LAS,289.0,241.0,2176.0,2025,0,Spring,Morning,Night,1.2,6.2,24.5,0.7,0.7,0.0,3.0,51,14.8,21.4,11.0,25.6,0.0,0.0,0.0,0.0,3,17.099999999999998,Spirit Air Lines,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763
PHX,274.0,224.0,2075.0,2024,0,Winter,Evening,Morning,-13.1,10.3,37.1,0.4,0.0,0.28,3.0,71,14.900000000000002,13.6,5.8,13.3,0.0,0.0,0.0,0.0,0,15.5,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
BNA,130.0,97.0,675.0,2021,0,Summer,Evening,Afternoon,8.1,10.4,60.8,0.0,0.0,0.0,0.0,3,11.7,29.1,16.0,36.4,0.9,0.9,0.0,5.0,51,7.800000000000004,Republic Airline,-0.4999999999999998,-0.8660254037844388,0.72479278722912,0.6889669190756866
STL,131.0,108.0,814.0,2021,1,Fall,Afternoon,Morning,6.5,9.7,37.1,0.0,0.0,0.0,0.0,0,12.399999999999999,25.2,7.6,25.9,0.8,0.8,0.0,6.0,51,10.200000000000003,PSA Airlines Inc.,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
CMH,89.0,63.0,406.0,2023,0,Summer,Evening,Evening,4.6,8.7,27.4,0.0,0.0,0.0,0.0,3,11.399999999999999,19.1,16.6,36.4,0.0,0.0,0.0,0.0,3,6.700000000000001,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
RDU,92.0,55.0,337.0,2020,1,Summer,Morning,Morning,8.0,10.1,39.2,1.1,1.1,0.0,3.0,53,11.8,24.2,12.2,26.3,2.4,2.4,0.0,7.0,55,7.899999999999999,Republic Airline,-0.8660254037844384,-0.5000000000000004,0.8486442574947509,0.5289640103269624
SDF,118.0,93.0,576.0,2020,1,Summer,Morning,Morning,7.8,9.6,36.4,1.2,1.2,0.0,4.0,53,12.600000000000001,24.3,15.5,41.0,11.3,11.3,0.0,11.0,63,8.599999999999998,Republic Airline,-0.4999999999999998,-0.8660254037844388,0.9377521321470804,0.3473052528448203
PWM,104.0,72.0,364.0,2020,0,Winter,Evening,Evening,-16.6,8.0,43.6,0.0,0.0,0.0,0.0,3,12.099999999999998,-8.5,22.5,48.6,0.0,0.0,0.0,0.0,3,9.1,Republic Airline,0.49999999999999994,0.8660254037844387,0.0,1.0
MKE,130.0,91.0,690.0,2021,0,Summer,Afternoon,Morning,8.4,10.0,44.3,0.1,0.1,0.0,1.0,51,10.8,21.9,20.1,37.4,13.1,13.1,0.0,16.0,63,7.200000000000003,PSA Airlines Inc.,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
FLL,162.0,133.0,992.0,2022,1,Fall,Night,Evening,6.8,12.8,46.4,0.2,0.2,0.0,1.0,51,12.399999999999999,28.0,13.2,29.2,4.9,4.9,0.0,8.0,63,7.299999999999997,Spirit Air Lines,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
JAX,130.0,98.0,742.0,2022,1,Spring,Evening,Afternoon,-7.3,7.2,38.5,0.0,0.0,0.0,0.0,3,8.2,15.4,23.6,46.4,0.0,0.0,0.0,0.0,0,12.9,PSA Airlines Inc.,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
MSP,152.0,124.0,980.0,2024,0,Summer,Night,Evening,7.2,11.5,41.4,0.0,0.0,0.0,0.0,3,11.2,21.9,10.5,26.3,1.4,1.4,0.0,4.0,53,12.500000000000002,Frontier Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945
RDU,94.0,62.0,337.0,2021,0,Fall,Afternoon,Afternoon,4.6,10.7,70.6,0.0,0.0,0.0,0.0,0,12.1,16.8,12.3,29.9,0.0,0.0,0.0,0.0,0,10.599999999999998,Republic Airline,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
RSW,163.0,149.0,993.0,2022,0,Spring,Evening,Afternoon,-0.9,7.4,23.0,0.0,0.0,0.0,0.0,3,11.3,23.7,20.1,42.1,0.0,0.0,0.0,0.0,3,16.300000000000004,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945
ATL,119.0,84.0,666.0,2022,1,Winter,Evening,Evening,-19.2,7.5,22.7,0.0,0.0,0.0,0.0,3,10.5,11.3,16.6,28.8,8.6,8.6,0.0,7.0,63,2.0,Spirit Air Lines,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203
DTW,97.0,68.0,453.0,2023,1,Spring,Morning,Morning,3.5,11.8,59.0,0.1,0.1,0.0,1.0,51,8.9,16.2,13.7,32.8,0.0,0.0,0.0,0.0,3,15.7,Delta Air Lines Inc.,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203
FLL,167.0,136.0,992.0,2023,1,Fall,Night,Evening,-8.6,10.4,40.3,0.0,0.0,0.0,0.0,3,14.4,26.2,16.2,32.8,0.1,0.1,0.0,1.0,51,5.800000000000001,Spirit Air Lines,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
DTW,102.0,62.0,453.0,2021,0,Fall,Night,Night,-18.0,10.5,31.0,0.0,0.0,0.0,0.0,3,11.899999999999999,-0.5,21.5,40.3,0.1,0.1,0.0,1.0,51,7.3,Delta Air Lines Inc.,-0.5000000000000004,0.8660254037844384,0.0,1.0
MCO,153.0,133.0,861.0,2023,0,Summer,Morning,Morning,9.5,13.3,65.9,0.2,0.2,0.0,1.0,51,15.5,24.6,26.6,56.9,19.8,19.8,0.0,11.0,63,10.5,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306
BTV,93.0,68.0,335.0,2022,1,Spring,Morning,Morning,2.9,9.9,40.3,0.1,0.1,0.0,1.0,51,12.0,8.0,14.3,33.1,0.0,0.0,0.0,0.0,3,13.0,PSA Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624
MCI,164.0,130.0,1038.0,2021,1,Summer,Morning,Morning,4.1,7.1,35.6,0.1,0.1,0.0,1.0,51,10.1,26.8,14.8,33.8,0.2,0.2,0.0,2.0,51,7.800000000000001,Republic Airline,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
IAH,200.0,154.0,1325.0,2020,0,Fall,Evening,Afternoon,-7.2,6.4,27.7,0.3,0.0,0.21,3.0,71,6.8999999999999995,18.5,27.1,49.0,14.3,14.3,0.0,17.0,61,12.799999999999999,United Air Lines Inc.,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
JAX,124.0,95.0,742.0,2023,0,Spring,Evening,Evening,-12.2,7.9,33.8,0.0,0.0,0.0,0.0,3,9.600000000000001,22.8,32.2,63.4,0.0,0.0,0.0,0.0,3,12.700000000000003,American Airlines Inc.,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
SAV,120.0,92.0,629.0,2024,0,Fall,Morning,Morning,-3.3,9.0,49.7,0.0,0.0,0.0,0.0,3,10.4,13.6,14.2,32.4,0.0,0.0,0.0,0.0,0,12.0,PSA Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
BOS,95.0,59.0,280.0,2023,1,Summer,Afternoon,Morning,8.3,8.9,31.0,1.8,1.8,0.0,5.0,55,12.700000000000001,21.9,10.4,18.4,0.0,0.0,0.0,0.0,3,12.900000000000002,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
DFW,203.0,166.0,1303.0,2021,0,Summer,Morning,Morning,4.2,9.3,60.5,1.7,1.7,0.0,6.0,53,8.9,27.5,20.2,35.6,0.2,0.2,0.0,1.0,51,7.100000000000001,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763
DFW,203.0,169.0,1303.0,2021,0,Summer,Morning,Morning,5.5,11.1,73.1,0.0,0.0,0.0,0.0,1,6.3999999999999995,21.9,15.9,27.7,1.5,1.5,0.0,5.0,53,8.0,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866
PIT,71.0,63.0,268.0,2022,0,Fall,Afternoon,Afternoon,1.6,13.0,82.4,0.7,0.0,0.49,7.0,71,10.1,10.4,12.7,29.2,0.0,0.0,0.0,0.0,3,11.200000000000001,PSA Airlines Inc.,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
BNA,115.0,96.0,675.0,2021,0,Spring,Night,Evening,1.4,10.5,43.6,2.3,0.5,1.26,12.0,73,10.8,20.7,20.7,48.6,0.1,0.1,0.0,1.0,51,7.399999999999999,Southwest Airlines Co.,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
MSP,154.0,113.0,980.0,2023,1,Spring,Morning,Morning,0.3,9.4,47.9,0.3,0.2,0.07,1.0,71,10.4,12.8,19.2,46.4,24.0,24.0,0.0,19.0,63,8.9,Delta Air Lines Inc.,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203
SFO,321.0,300.0,2521.0,2022,0,Fall,Morning,Night,-6.1,7.6,33.8,4.3,0.0,3.01,18.0,75,2.7,15.8,25.1,45.4,0.0,0.0,0.0,0.0,3,6.100000000000001,United Air Lines Inc.,-0.8660254037844386,0.5000000000000001,0.0,1.0
CHS,109.0,71.0,550.0,2024,0,Spring,Evening,Evening,-2.2,10.4,42.5,0.2,0.0,0.14,2.0,71,14.7,20.4,34.5,65.2,50.0,50.0,0.0,13.0,65,5.400000000000002,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763
CLE,87.0,55.0,363.0,2022,1,Winter,Morning,Morning,-15.9,10.9,41.0,0.0,0.0,0.0,0.0,0,9.0,-0.8,22.8,45.7,1.1,0.0,0.77,2.0,73,4.5,PSA Airlines Inc.,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624
IND,109.0,88.0,588.0,2024,0,Spring,Morning,Morning,2.4,10.1,45.4,0.6,0.1,0.35,5.0,71,11.7,17.8,14.9,33.5,0.0,0.0,0.0,0.0,3,11.100000000000001,Republic Airline,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866
DEN,220.0,201.0,1558.0,2020,0,Summer,Evening,Morning,8.6,9.5,42.5,0.3,0.3,0.0,3.0,51,12.6,24.1,17.4,33.8,0.0,0.0,0.0,0.0,3,17.8,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.0,1.0
DFW,197.0,157.0,1303.0,2023,0,Fall,Morning,Morning,3.8,11.4,36.4,3.3,3.1,0.14,7.0,71,8.0,26.0,12.5,27.4,0.0,0.0,0.0,0.0,3,14.500000000000004,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.0,1.0
BNA,125.0,90.0,675.0,2025,1,Summer,Night,Evening,7.5,14.6,42.1,0.0,0.0,0.0,0.0,1,16.7,28.5,16.0,38.2,0.4,0.4,0.0,3.0,51,11.399999999999999,Southwest Airlines Co.,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624
BUF,78.0,51.0,279.0,2021,1,Spring,Afternoon,Morning,-2.7,10.0,49.3,1.2,0.0,0.91,6.0,73,6.8,12.4,16.3,36.7,0.0,0.0,0.0,0.0,3,12.1,PSA Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624
MCO,158.0,123.0,861.0,2025,1,Summer,Morning,Morning,5.6,11.6,36.7,2.9,2.9,0.0,6.0,61,9.600000000000001,26.4,13.2,34.6,5.2,5.2,0.0,9.0,63,7.5,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203
BNA,115.0,86.0,675.0,2021,1,Fall,Night,Evening,-16.2,10.5,35.6,0.0,0.0,0.0,0.0,3,11.3,9.8,18.4,34.6,29.2,29.2,0.0,8.0,63,4.200000000000001,Southwest Airlines Co.,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
RDU,94.0,68.0,337.0,2021,0,Fall,Evening,Afternoon,4.6,10.7,70.6,0.0,0.0,0.0,0.0,0,12.1,16.8,12.3,29.9,0.0,0.0,0.0,0.0,0,10.599999999999998,Republic Airline,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
JAX,128.0,102.0,742.0,2024,1,Summer,Afternoon,Morning,6.7,9.5,31.7,2.4,2.4,0.0,3.0,61,14.8,25.2,15.3,33.8,6.2,6.2,0.0,10.0,63,5.399999999999999,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
DAB,140.0,123.0,808.0,2023,0,Spring,Evening,Afternoon,-4.1,11.1,63.4,1.8,0.0,1.26,11.0,73,9.299999999999999,20.5,15.5,31.3,0.0,0.0,0.0,0.0,2,12.100000000000001,PSA Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763
ATL,128.0,91.0,666.0,2021,0,Winter,Afternoon,Morning,-7.4,8.2,41.0,0.0,0.0,0.0,0.0,3,9.6,5.2,26.0,49.7,1.2,1.2,0.0,6.0,51,7.699999999999999,Republic Airline,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
BUF,83.0,52.0,279.0,2022,0,Winter,Afternoon,Morning,-21.2,8.3,27.7,0.0,0.0,0.0,0.0,1,15.8,-9.3,26.5,49.7,1.0,0.0,0.7,7.0,73,9.600000000000001,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763
RSW,174.0,157.0,993.0,2021,0,Summer,Evening,Afternoon,6.0,6.2,26.6,1.0,1.0,0.0,6.0,51,10.1,27.6,19.6,36.4,1.6,1.6,0.0,9.0,53,7.899999999999999,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.20129852008866006,0.9795299412524945
HVN,71.0,43.0,157.0,2020,0,Summer,Morning,Morning,8.6,9.5,42.5,0.3,0.3,0.0,3.0,51,12.6,26.1,16.6,39.6,0.0,0.0,0.0,0.0,1,8.0,Republic Airline,-0.8660254037844384,-0.5000000000000004,0.0,1.0
ATL,124.0,79.0,666.0,2020,0,Winter,Evening,Afternoon,-10.6,6.9,28.4,0.0,0.0,0.0,0.0,3,12.9,10.5,24.5,45.7,0.0,0.0,0.0,0.0,3,7.6000000000000005,Delta Air Lines Inc.,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
ATL,126.0,86.0,666.0,2023,0,Summer,Night,Night,5.8,12.0,38.9,5.0,4.9,0.07,7.0,71,11.799999999999999,27.7,22.0,55.4,8.9,8.9,0.0,2.0,65,11.000000000000004,Delta Air Lines Inc.,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763
DEN,216.0,195.0,1558.0,2022,1,Fall,Afternoon,Morning,3.6,10.0,40.0,1.1,1.0,0.07,4.0,71,9.8,18.5,22.6,47.5,1.6,1.6,0.0,3.0,61,15.399999999999999,United Air Lines Inc.,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
DTW,99.0,70.0,453.0,2020,0,Fall,Night,Evening,-13.7,9.5,33.5,0.0,0.0,0.0,0.0,1,13.3,13.8,15.8,33.8,0.0,0.0,0.0,0.0,3,10.3,Delta Air Lines Inc.,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
FLL,165.0,160.0,992.0,2025,0,Winter,Evening,Afternoon,-18.5,10.3,21.2,0.0,0.0,0.0,0.0,3,13.6,23.8,12.7,31.7,1.0,1.0,0.0,5.0,51,6.5,American Airlines Inc.,0.8660254037844386,0.5000000000000001,0.0,1.0
MSY,163.0,129.0,1089.0,2022,0,Winter,Afternoon,Morning,-14.0,7.9,29.5,0.0,0.0,0.0,0.0,3,10.900000000000002,7.5,15.8,35.6,0.0,0.0,0.0,0.0,0,9.399999999999999,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.0,1.0
BNA,115.0,78.0,675.0,2024,0,Spring,Night,Evening,-5.1,8.4,30.2,0.0,0.0,0.0,0.0,3,10.299999999999999,15.2,41.1,76.0,18.9,18.9,0.0,18.0,63,7.200000000000001,Southwest Airlines Co.,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
LGA,72.0,35.0,96.0,2025,0,Spring,Evening,Afternoon,-6.5,7.0,19.4,0.0,0.0,0.0,0.0,3,10.9,18.7,18.8,42.5,6.1,6.1,0.0,7.0,63,9.400000000000002,Republic Airline,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
PHX,265.0,218.0,2075.0,2024,1,Winter,Evening,Morning,-9.3,8.9,35.3,0.0,0.0,0.0,0.0,3,12.399999999999999,9.2,9.8,14.8,0.0,0.0,0.0,0.0,3,14.8,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
DFW,185.0,157.0,1303.0,2022,0,Winter,Afternoon,Morning,-18.4,11.6,28.8,0.0,0.0,0.0,0.0,3,13.700000000000001,5.5,17.3,31.7,0.0,0.0,0.0,0.0,2,6.3,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866
CLT,97.0,69.0,449.0,2023,0,Fall,Night,Evening,6.0,17.1,74.9,0.0,0.0,0.0,0.0,2,14.899999999999999,21.4,13.8,28.1,0.0,0.0,0.0,0.0,3,8.599999999999998,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
DEN,205.0,181.0,1558.0,2022,0,Spring,Evening,Afternoon,-2.9,10.1,30.6,5.2,3.6,1.12,13.0,73,11.7,8.3,20.1,43.9,1.0,1.0,0.0,6.0,51,9.1,Southwest Airlines Co.,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
DTW,99.0,90.0,453.0,2025,0,Summer,Afternoon,Afternoon,10.7,11.0,32.8,1.5,1.5,0.0,6.0,51,11.200000000000001,28.9,19.5,46.8,0.1,0.1,0.0,1.0,51,13.3,American Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763
CMH,87.0,91.0,406.0,2024,0,Summer,Evening,Afternoon,11.1,10.1,34.9,0.5,0.5,0.0,3.0,51,10.1,23.0,17.2,36.7,18.0,18.0,0.0,11.0,65,8.3,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.72479278722912,0.6889669190756866
MSY,168.0,144.0,1089.0,2024,1,Fall,Morning,Morning,-4.6,9.5,27.4,0.8,0.0,0.56,2.0,73,6.8,21.6,10.1,22.7,0.0,0.0,0.0,0.0,0,11.2,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
MCO,145.0,107.0,861.0,2022,0,Winter,Afternoon,Afternoon,-18.1,9.7,47.9,0.0,0.0,0.0,0.0,3,12.000000000000002,18.4,22.4,43.2,2.0,2.0,0.0,9.0,51,10.7,Spirit Air Lines,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866
ILM,89.0,63.0,413.0,2024,0,Fall,Afternoon,Afternoon,-7.2,9.4,29.2,0.0,0.0,0.0,0.0,0,12.200000000000001,20.2,11.4,25.6,0.0,0.0,0.0,0.0,2,10.3,PSA Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
CLE,86.0,59.0,363.0,2021,1,Fall,Morning,Morning,-7.5,7.1,28.4,0.0,0.0,0.0,0.0,3,11.5,14.9,31.6,62.3,12.5,12.5,0.0,14.0,61,7.600000000000001,PSA Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
MIA,165.0,134.0,1013.0,2022,0,Spring,Evening,Evening,4.0,10.1,45.0,0.5,0.5,0.0,3.0,51,16.7,25.9,17.2,34.9,2.7,2.7,0.0,4.0,55,11.099999999999998,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866
PIT,77.0,51.0,268.0,2025,0,Winter,Morning,Morning,-16.9,9.4,24.1,0.0,0.0,0.0,0.0,3,13.599999999999998,-1.7,18.4,36.0,0.5,0.0,0.35,3.0,73,4.9,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
RSW,167.0,141.0,993.0,2021,0,Summer,Afternoon,Morning,6.4,10.1,37.1,1.0,1.0,0.0,6.0,51,12.4,28.4,19.1,41.0,0.3,0.3,0.0,2.0,51,10.3,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
SFO,321.0,289.0,2521.0,2024,0,Summer,Morning,Night,10.1,7.8,25.9,4.0,4.0,0.0,4.0,63,11.5,16.6,27.5,54.4,0.0,0.0,0.0,0.0,3,10.0,American Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.0,1.0
JAX,126.0,114.0,742.0,2023,0,Spring,Evening,Afternoon,-3.4,11.7,77.0,3.9,0.0,2.8,11.0,73,5.8,19.6,25.9,52.2,0.0,0.0,0.0,0.0,3,7.799999999999999,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.39435585511331855,0.9189578116202306
PIT,72.0,48.0,268.0,2025,0,Spring,Evening,Evening,5.6,11.4,35.6,0.0,0.0,0.0,0.0,3,14.8,11.5,21.1,41.4,8.3,8.3,0.0,19.0,55,5.199999999999999,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763
CLE,90.0,57.0,363.0,2025,0,Spring,Morning,Morning,-6.2,11.6,46.1,12.7,0.0,8.89,13.0,75,10.9,1.4,24.2,56.5,0.5,0.0,0.42,4.0,71,5.0,Republic Airline,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
PHX,274.0,234.0,2075.0,2023,0,Spring,Afternoon,Morning,-1.3,8.6,42.5,0.7,0.0,0.49,4.0,73,10.6,26.1,16.2,31.0,0.0,0.0,0.0,0.0,3,15.200000000000003,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.0,1.0
LAX,321.0,289.0,2402.0,2023,1,Summer,Morning,Night,9.4,10.2,34.9,0.8,0.8,0.0,3.0,53,10.8,22.7,31.1,50.4,28.3,28.3,0.0,13.0,63,3.8000000000000007,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
TPA,156.0,127.0,920.0,2024,0,Spring,Morning,Morning,-7.4,9.8,60.5,0.0,0.0,0.0,0.0,3,12.0,21.0,16.5,32.4,0.0,0.0,0.0,0.0,3,10.499999999999998,Spirit Air Lines,0.8660254037844387,-0.49999999999999983,0.0,1.0
LAS,291.0,268.0,2176.0,2024,0,Fall,Night,Evening,-2.8,7.6,23.0,0.3,0.2,0.07,3.0,71,10.0,27.6,15.5,27.7,0.0,0.0,0.0,0.0,2,16.4,Spirit Air Lines,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
CLT,94.0,66.0,449.0,2024,0,Winter,Afternoon,Afternoon,-15.0,11.8,35.6,0.1,0.0,0.07,1.0,71,13.299999999999999,18.1,21.0,38.5,2.0,2.0,0.0,9.0,53,5.199999999999999,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
DEN,217.0,172.0,1558.0,2020,0,Fall,Night,Evening,-0.0,9.0,37.4,9.1,1.1,5.6,12.0,75,16.8,19.5,29.1,51.5,0.0,0.0,0.0,0.0,2,19.7,United Air Lines Inc.,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
BOS,93.0,61.0,280.0,2025,0,Spring,Afternoon,Afternoon,-2.4,11.6,60.8,0.0,0.0,0.0,0.0,3,11.299999999999999,9.7,16.7,40.0,0.1,0.1,0.0,1.0,51,15.900000000000002,Republic Airline,0.8660254037844387,-0.49999999999999983,0.0,1.0
ORD,127.0,83.0,678.0,2022,0,Winter,Night,Evening,-18.8,7.6,32.4,0.0,0.0,0.0,0.0,3,10.1,-14.8,16.0,32.0,0.0,0.0,0.0,0.0,2,8.599999999999998,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
BHM,136.0,107.0,772.0,2020,0,Winter,Morning,Morning,-15.0,8.5,38.9,0.0,0.0,0.0,0.0,3,13.700000000000001,15.8,23.1,44.6,0.4,0.4,0.0,2.0,51,6.399999999999999,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
FLL,171.0,123.0,992.0,2023,1,Summer,Afternoon,Morning,6.9,14.0,44.3,0.7,0.7,0.0,5.0,51,8.8,28.6,14.0,27.0,0.4,0.4,0.0,4.0,51,5.899999999999999,Frontier Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624
DTW,102.0,65.0,453.0,2021,1,Fall,Afternoon,Afternoon,-19.2,9.1,24.8,0.0,0.0,0.0,0.0,3,10.799999999999999,7.5,11.6,25.6,0.0,0.0,0.0,0.0,3,12.299999999999999,PSA Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
BOS,91.0,57.0,280.0,2023,1,Fall,Evening,Evening,-7.8,11.1,33.5,0.1,0.0,0.07,1.0,71,13.3,12.2,27.4,48.6,3.6,3.6,0.0,5.0,61,4.800000000000001,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
RDU,91.0,55.0,337.0,2021,1,Fall,Afternoon,Morning,-19.2,9.1,24.8,0.0,0.0,0.0,0.0,3,10.799999999999999,10.1,23.6,50.4,0.0,0.0,0.0,0.0,3,5.4,Republic Airline,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
TPA,155.0,120.0,920.0,2021,0,Spring,Evening,Evening,-16.4,12.3,67.0,0.0,0.0,0.0,0.0,3,10.0,21.9,32.7,60.5,4.2,4.2,0.0,6.0,63,4.699999999999999,JetBlue Airways,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763
TYS,110.0,71.0,554.0,2024,1,Spring,Evening,Evening,-15.0,9.7,24.8,0.0,0.0,0.0,0.0,3,15.8,13.0,18.1,42.5,14.3,14.3,0.0,18.0,63,6.599999999999998,Republic Airline,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
